employeeId,title,record,topic,status,summary
EMP089,Ast Emp089 16,1,Operational risk review,done,"Section 1: Operational risk review. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,2,Operational risk review,active,"Section 1: Department KPI performance. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,3,Fabric semantic model planning,planned,"Section 1: Automation backlog refinement. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,4,Fabric semantic model planning,done,"Section 1: Operational risk review. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,5,Data quality remediation,planned,"Section 1: Operational risk review. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,6,Quarterly delivery milestones,active,"Section 1: Knowledge transfer and onboarding. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,7,Department KPI performance,planned,"Section 1: Fabric semantic model planning. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,8,Operational risk review,done,"Section 1: Data quality remediation. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,9,Department KPI performance,done,"Section 1: Automation backlog refinement. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,10,Automation backlog refinement,planned,"Section 1: Data quality remediation. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,11,Fabric semantic model planning,planned,"Section 1: Knowledge transfer and onboarding. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP089,Ast Emp089 16,12,Data quality remediation,done,"Section 1: Operational risk review. EMP089 contributes to ast emp089 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
