employeeId,title,record,topic,status,summary
EMP018,Ast Emp018 16,1,Fabric semantic model planning,planned,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,2,Quarterly delivery milestones,active,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,3,Quarterly delivery milestones,active,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,4,Department KPI performance,done,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,5,Department KPI performance,planned,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,6,Knowledge transfer and onboarding,planned,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,7,Operational risk review,done,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,8,Data quality remediation,active,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,9,Customer escalation analysis,active,"Section 1: Fabric semantic model planning. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,10,Quarterly delivery milestones,planned,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,11,Knowledge transfer and onboarding,done,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,12,Department KPI performance,planned,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,13,Data quality remediation,done,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,14,Data quality remediation,active,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,15,Knowledge transfer and onboarding,done,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,16,Operational risk review,active,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,17,Data quality remediation,active,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,18,Customer escalation analysis,active,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,19,Knowledge transfer and onboarding,done,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,20,Automation backlog refinement,done,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,21,Operational risk review,active,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,22,Operational risk review,active,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,23,Quarterly delivery milestones,active,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,24,Quarterly delivery milestones,planned,"Section 1: Fabric semantic model planning. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,25,Customer escalation analysis,active,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,26,Department KPI performance,active,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,27,Quarterly delivery milestones,planned,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,28,Automation backlog refinement,done,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,29,Automation backlog refinement,planned,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,30,Quarterly delivery milestones,done,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,31,Operational risk review,planned,"Section 1: Fabric semantic model planning. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,32,Department KPI performance,planned,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,33,Knowledge transfer and onboarding,active,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,34,Knowledge transfer and onboarding,active,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,35,Department KPI performance,active,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,36,Department KPI performance,planned,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,37,Customer escalation analysis,planned,"Section 1: Fabric semantic model planning. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,38,Operational risk review,planned,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,39,Customer escalation analysis,planned,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,40,Department KPI performance,done,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,41,Fabric semantic model planning,done,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,42,Department KPI performance,done,"Section 1: Fabric semantic model planning. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,43,Customer escalation analysis,active,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,44,Automation backlog refinement,done,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,45,Data quality remediation,planned,"Section 1: Fabric semantic model planning. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,46,Customer escalation analysis,done,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,47,Data quality remediation,active,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,48,Knowledge transfer and onboarding,planned,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,49,Data quality remediation,planned,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,50,Department KPI performance,planned,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,51,Customer escalation analysis,done,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,52,Department KPI performance,done,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,53,Data quality remediation,planned,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,54,Customer escalation analysis,done,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,55,Automation backlog refinement,active,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,56,Data quality remediation,planned,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,57,Data quality remediation,done,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,58,Customer escalation analysis,active,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,59,Automation backlog refinement,planned,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,60,Data quality remediation,planned,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,61,Knowledge transfer and onboarding,done,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,62,Customer escalation analysis,planned,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,63,Fabric semantic model planning,active,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,64,Quarterly delivery milestones,active,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,65,Automation backlog refinement,active,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,66,Knowledge transfer and onboarding,active,"Section 1: Department KPI performance. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,67,Knowledge transfer and onboarding,done,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,68,Department KPI performance,done,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,69,Fabric semantic model planning,planned,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,70,Knowledge transfer and onboarding,active,"Section 1: Quarterly delivery milestones. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,71,Quarterly delivery milestones,planned,"Section 1: Automation backlog refinement. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,72,Data quality remediation,active,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,73,Customer escalation analysis,done,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,74,Department KPI performance,planned,"Section 1: Fabric semantic model planning. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,75,Knowledge transfer and onboarding,done,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,76,Data quality remediation,planned,"Section 1: Operational risk review. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,77,Data quality remediation,active,"Section 1: Customer escalation analysis. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,78,Operational risk review,active,"Section 1: Data quality remediation. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP018,Ast Emp018 16,79,Knowledge transfer and onboarding,active,"Section 1: Knowledge transfer and onboarding. EMP018 contributes to ast emp018 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
