employeeId,title,record,topic,status,summary
EMP052,Ast Emp052 16,1,Department KPI performance,done,"Section 1: Automation backlog refinement. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,2,Data quality remediation,active,"Section 1: Department KPI performance. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,3,Operational risk review,active,"Section 1: Fabric semantic model planning. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,4,Department KPI performance,active,"Section 1: Knowledge transfer and onboarding. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,5,Data quality remediation,planned,"Section 1: Data quality remediation. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,6,Knowledge transfer and onboarding,done,"Section 1: Knowledge transfer and onboarding. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,7,Fabric semantic model planning,planned,"Section 1: Department KPI performance. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,8,Data quality remediation,done,"Section 1: Operational risk review. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,9,Customer escalation analysis,done,"Section 1: Operational risk review. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,10,Quarterly delivery milestones,planned,"Section 1: Fabric semantic model planning. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP052,Ast Emp052 16,11,Knowledge transfer and onboarding,active,"Section 1: Data quality remediation. EMP052 contributes to ast emp052 16 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
