employeeId,title,record,topic,status,summary
EMP012,Ast Emp012 15,1,Data quality remediation,active,"Section 1: Knowledge transfer and onboarding. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,2,Knowledge transfer and onboarding,planned,"Section 1: Quarterly delivery milestones. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,3,Operational risk review,active,"Section 1: Data quality remediation. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,4,Knowledge transfer and onboarding,active,"Section 1: Operational risk review. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,5,Automation backlog refinement,active,"Section 1: Fabric semantic model planning. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,6,Knowledge transfer and onboarding,planned,"Section 1: Data quality remediation. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,7,Automation backlog refinement,done,"Section 1: Fabric semantic model planning. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,8,Automation backlog refinement,planned,"Section 1: Operational risk review. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,9,Knowledge transfer and onboarding,planned,"Section 1: Data quality remediation. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,10,Quarterly delivery milestones,done,"Section 1: Customer escalation analysis. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,11,Knowledge transfer and onboarding,active,"Section 1: Operational risk review. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,12,Customer escalation analysis,active,"Section 1: Customer escalation analysis. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
EMP012,Ast Emp012 15,13,Fabric semantic model planning,planned,"Section 1: Knowledge transfer and onboarding. EMP012 contributes to ast emp012 15 through recurring collaboration, clear ownership boundaries, and measurable outcomes. The team captures decisions, open issues, and handoffs so that knowledge remains discoverable for future programs."
